"schema_version","catalog_version","row_id","rule_id","rule_revision","rule_status","category","subcategory","title_de","rule_text_de","normative_level","compatibility_level","severity","enforcement","rationale_de","document_kinds_json","applies_to","match_language","match_target","condition_json","allowed_patterns_json","forbidden_patterns_json","validator_handler","validator_config_json","diagnostic_code","diagnostic_message_de","fix_guidance_de","autofix_mode","autofix_action","autofix_config_json","project_mapping_json","valid_example","invalid_example","exception_condition_de","exception_handling_de","client_profile_id","client_family","client_platform","rendering_engine","client_version_selector","support_status","support_note_de","test_method","last_tested_at","source_type","source_title","source_url","source_locator","source_published_at","source_accessed_at","evidence_summary_de","confidence","confidence_reason_de","last_verified_in_project","review_due_at","secondary_sources_json","tags_json","notes_de"
"1.0.0","1.0.1","EMAIL-CSS-009@ionos-webmail","EMAIL-CSS-009","1","ACTIVE","css","width","Breiten als Attribut und Inline-CSS duplizieren","Kritische Tabellen- und Bildbreiten müssen kompatible HTML-Attribute und äquivalente Inline-CSS-Werte besitzen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","css","css","full_document","{}","[]","[]","","{}","EMAIL_CSS_009","Breiten als Attribut und Inline-CSS duplizieren","Kritische Tabellen- und Bildbreiten müssen kompatible HTML-Attribute und äquivalente Inline-CSS-Werte besitzen.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""css""}","<img width=""600"" style=""width:100%;max-width:600px"">","<img style=""width:600px"">","","","ionos-webmail","IONOS/1&1","Web","Browser/Webmail sanitizer","2021-12","SUPPORTED","Can I Email css-width, Messwert y.","actual_client_test","2019-09-27","original_client_test","Can I Email: width property","https://www.caniemail.com/features/css-width/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/css-width.md; ionos-1and1/desktop-webmail; 2021-12","2019-09-27","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email css-width, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://github.com/hteumeuleu/caniemail"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/css-width.md""]","[""width"",""images"",""tables""]","Originärdatenstand: Can I Email 2019-09-27, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-CSS-009@t-online-web","EMAIL-CSS-009","1","ACTIVE","css","width","Breiten als Attribut und Inline-CSS duplizieren","Kritische Tabellen- und Bildbreiten müssen kompatible HTML-Attribute und äquivalente Inline-CSS-Werte besitzen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","css","css","full_document","{}","[]","[]","","{}","EMAIL_CSS_009","Breiten als Attribut und Inline-CSS duplizieren","Kritische Tabellen- und Bildbreiten müssen kompatible HTML-Attribute und äquivalente Inline-CSS-Werte besitzen.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""css""}","<img width=""600"" style=""width:100%;max-width:600px"">","<img style=""width:600px"">","Client unterstützt die referenzierte Technik nur teilweise, nur unter Bedingungen oder nur über einen Renderer-Proxy.","SAFE-Grundstruktur ohne diese Technik verwenden; Inhalt, Reihenfolge und Aktion müssen ohne sie vollständig erhalten bleiben.","t-online-web","T-Online","Web","Browser/Webmail sanitizer","current","PARTIAL","Keine aktuelle profilspezifische Originärmessung vorhanden; die Technik darf nur mit dem dokumentierten statischen SAFE-Fallback verwendet werden und bleibt manuell abzunehmen.","actual_client_test","2019-09-27","original_client_test","Can I Email: width property","https://www.caniemail.com/features/css-width/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/css-width.md; t-online-de/desktop-webmail; current","2019-09-27","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Keine aktuelle profilspezifische Originärmessung vorhanden; die Technik darf nur mit dem dokumentierten statischen SAFE-Fallback verwendet werden und bleibt manuell abzunehmen.","MEDIUM","Kein direkter profilspezifischer Test; der konservative statische Fallback begrenzt das Risiko und muss manuell geprüft werden.","2026-08-24","2026-11-24","[""https://github.com/hteumeuleu/caniemail"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/css-width.md""]","[""width"",""images"",""tables""]","Originärdatenstand: Can I Email 2019-09-27, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-CSS-009@scenario-images-off","EMAIL-CSS-009","1","ACTIVE","css","width","Breiten als Attribut und Inline-CSS duplizieren","Kritische Tabellen- und Bildbreiten müssen kompatible HTML-Attribute und äquivalente Inline-CSS-Werte besitzen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","css","css","full_document","{}","[]","[]","","{}","EMAIL_CSS_009","Breiten als Attribut und Inline-CSS duplizieren","Kritische Tabellen- und Bildbreiten müssen kompatible HTML-Attribute und äquivalente Inline-CSS-Werte besitzen.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""css""}","<img width=""600"" style=""width:100%;max-width:600px"">","<img style=""width:600px"">","","","scenario-images-off","Degradation","Images disabled","Test scenario","current","SUPPORTED","Explizites RailTime-Degradationsprofil: Images disabled.","output_inspection","2019-09-27","project_runtime","RailTime Mail-Builder Runtime und Ausgabewege","https://github.com/hteumeuleu/caniemail","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/css-width.md; scenario-images-off; current","2026-08-24","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Explizites RailTime-Degradationsprofil: Images disabled.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/css-width.md""]","[""width"",""images"",""tables""]","Originärdatenstand: Can I Email 2019-09-27, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-CSS-009@scenario-head-css-off","EMAIL-CSS-009","1","ACTIVE","css","width","Breiten als Attribut und Inline-CSS duplizieren","Kritische Tabellen- und Bildbreiten müssen kompatible HTML-Attribute und äquivalente Inline-CSS-Werte besitzen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","css","css","full_document","{}","[]","[]","","{}","EMAIL_CSS_009","Breiten als Attribut und Inline-CSS duplizieren","Kritische Tabellen- und Bildbreiten müssen kompatible HTML-Attribute und äquivalente Inline-CSS-Werte besitzen.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""css""}","<img width=""600"" style=""width:100%;max-width:600px"">","<img style=""width:600px"">","","","scenario-head-css-off","Degradation","Head CSS removed","Test scenario","current","SUPPORTED","Explizites RailTime-Degradationsprofil: Head CSS removed.","output_inspection","2019-09-27","project_runtime","RailTime Mail-Builder Runtime und Ausgabewege","https://github.com/hteumeuleu/caniemail","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/css-width.md; scenario-head-css-off; current","2026-08-24","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Explizites RailTime-Degradationsprofil: Head CSS removed.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/css-width.md""]","[""width"",""images"",""tables""]","Originärdatenstand: Can I Email 2019-09-27, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-CSS-009@scenario-css-off","EMAIL-CSS-009","1","ACTIVE","css","width","Breiten als Attribut und Inline-CSS duplizieren","Kritische Tabellen- und Bildbreiten müssen kompatible HTML-Attribute und äquivalente Inline-CSS-Werte besitzen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","css","css","full_document","{}","[]","[]","","{}","EMAIL_CSS_009","Breiten als Attribut und Inline-CSS duplizieren","Kritische Tabellen- und Bildbreiten müssen kompatible HTML-Attribute und äquivalente Inline-CSS-Werte besitzen.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""css""}","<img width=""600"" style=""width:100%;max-width:600px"">","<img style=""width:600px"">","","SAFE-Grundstruktur ohne diese Technik verwenden; Inhalt, Reihenfolge und Aktion müssen ohne sie vollständig erhalten bleiben.","scenario-css-off","Degradation","All CSS removed","Test scenario","current","UNSUPPORTED","Explizites RailTime-Degradationsprofil: All CSS removed.","output_inspection","2019-09-27","project_runtime","RailTime Mail-Builder Runtime und Ausgabewege","https://github.com/hteumeuleu/caniemail","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/css-width.md; scenario-css-off; current","2026-08-24","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Explizites RailTime-Degradationsprofil: All CSS removed.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/css-width.md""]","[""width"",""images"",""tables""]","Originärdatenstand: Can I Email 2019-09-27, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-CSS-009@scenario-dark-mode","EMAIL-CSS-009","1","ACTIVE","css","width","Breiten als Attribut und Inline-CSS duplizieren","Kritische Tabellen- und Bildbreiten müssen kompatible HTML-Attribute und äquivalente Inline-CSS-Werte besitzen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","css","css","full_document","{}","[]","[]","","{}","EMAIL_CSS_009","Breiten als Attribut und Inline-CSS duplizieren","Kritische Tabellen- und Bildbreiten müssen kompatible HTML-Attribute und äquivalente Inline-CSS-Werte besitzen.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""css""}","<img width=""600"" style=""width:100%;max-width:600px"">","<img style=""width:600px"">","Client unterstützt die referenzierte Technik nur teilweise, nur unter Bedingungen oder nur über einen Renderer-Proxy.","SAFE-Grundstruktur ohne diese Technik verwenden; Inhalt, Reihenfolge und Aktion müssen ohne sie vollständig erhalten bleiben.","scenario-dark-mode","Degradation","Dark mode","Test scenario","current","PARTIAL","Explizites RailTime-Degradationsprofil: Dark mode.","output_inspection","2019-09-27","project_runtime","RailTime Mail-Builder Runtime und Ausgabewege","https://github.com/hteumeuleu/caniemail","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/css-width.md; scenario-dark-mode; current","2026-08-24","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Explizites RailTime-Degradationsprofil: Dark mode.","MEDIUM","Originärer Clienttest mit dokumentierter Teilunterstützung beziehungsweise Renderer-Proxy; SAFE-Fallback ist verbindlich.","2026-08-24","2026-11-24","[""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/css-width.md""]","[""width"",""images"",""tables""]","Originärdatenstand: Can I Email 2019-09-27, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-CSS-009@scenario-narrow-375","EMAIL-CSS-009","1","ACTIVE","css","width","Breiten als Attribut und Inline-CSS duplizieren","Kritische Tabellen- und Bildbreiten müssen kompatible HTML-Attribute und äquivalente Inline-CSS-Werte besitzen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","css","css","full_document","{}","[]","[]","","{}","EMAIL_CSS_009","Breiten als Attribut und Inline-CSS duplizieren","Kritische Tabellen- und Bildbreiten müssen kompatible HTML-Attribute und äquivalente Inline-CSS-Werte besitzen.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""css""}","<img width=""600"" style=""width:100%;max-width:600px"">","<img style=""width:600px"">","","","scenario-narrow-375","Degradation","375 px viewport","Test scenario","current","SUPPORTED","Explizites RailTime-Degradationsprofil: 375 px viewport.","output_inspection","2019-09-27","project_runtime","RailTime Mail-Builder Runtime und Ausgabewege","https://github.com/hteumeuleu/caniemail","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/css-width.md; scenario-narrow-375; current","2026-08-24","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Explizites RailTime-Degradationsprofil: 375 px viewport.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/css-width.md""]","[""width"",""images"",""tables""]","Originärdatenstand: Can I Email 2019-09-27, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-CSS-009@scenario-plain-text","EMAIL-CSS-009","1","ACTIVE","css","width","Breiten als Attribut und Inline-CSS duplizieren","Kritische Tabellen- und Bildbreiten müssen kompatible HTML-Attribute und äquivalente Inline-CSS-Werte besitzen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","css","css","full_document","{}","[]","[]","","{}","EMAIL_CSS_009","Breiten als Attribut und Inline-CSS duplizieren","Kritische Tabellen- und Bildbreiten müssen kompatible HTML-Attribute und äquivalente Inline-CSS-Werte besitzen.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""css""}","<img width=""600"" style=""width:100%;max-width:600px"">","<img style=""width:600px"">","","","scenario-plain-text","Degradation","Plain-text MIME part","Test scenario","current","NOT_APPLICABLE","Explizites RailTime-Degradationsprofil: Plain-text MIME part.","output_inspection","2019-09-27","project_runtime","RailTime Mail-Builder Runtime und Ausgabewege","https://github.com/hteumeuleu/caniemail","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/css-width.md; scenario-plain-text; current","2026-08-24","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Explizites RailTime-Degradationsprofil: Plain-text MIME part.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/css-width.md""]","[""width"",""images"",""tables""]","Originärdatenstand: Can I Email 2019-09-27, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-CSS-010@outlook-classic-windows","EMAIL-CSS-010","1","ACTIVE","css","line-height","Explizite Zeilenhöhe setzen","Textcontainer müssen eine explizite, zum Font passende line-height besitzen; für Classic Outlook darf mso-line-height-rule ergänzt werden.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","css","css","full_document","{}","[]","[]","","{}","EMAIL_CSS_010","Explizite Zeilenhöhe setzen","Textcontainer müssen eine explizite, zum Font passende line-height besitzen; für Classic Outlook darf mso-line-height-rule ergänzt werden.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""css""}","font-size:16px;line-height:24px;mso-line-height-rule:exactly","line-height:normal ohne geprüften Fallback","Client unterstützt die referenzierte Technik nur teilweise, nur unter Bedingungen oder nur über einen Renderer-Proxy.","SAFE-Grundstruktur ohne diese Technik verwenden; Inhalt, Reihenfolge und Aktion müssen ohne sie vollständig erhalten bleiben.","outlook-classic-windows","Outlook Classic","Windows","Microsoft Word","2019","PARTIAL","Can I Email css-line-height, Messwert a #1.","actual_client_test","2021-10-02","original_client_test","Can I Email: line-height","https://www.caniemail.com/features/css-line-height/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/css-line-height.md; outlook/windows; 2019","2021-10-02","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email css-line-height, Messwert a #1.","MEDIUM","Originärer Clienttest mit dokumentierter Teilunterstützung beziehungsweise Renderer-Proxy; SAFE-Fallback ist verbindlich.","2026-08-24","2026-11-24","[""https://github.com/hteumeuleu/caniemail"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/css-line-height.md""]","[""typography"",""outlook""]","Originärdatenstand: Can I Email 2021-10-02, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-CSS-010@outlook-new-windows","EMAIL-CSS-010","1","ACTIVE","css","line-height","Explizite Zeilenhöhe setzen","Textcontainer müssen eine explizite, zum Font passende line-height besitzen; für Classic Outlook darf mso-line-height-rule ergänzt werden.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","css","css","full_document","{}","[]","[]","","{}","EMAIL_CSS_010","Explizite Zeilenhöhe setzen","Textcontainer müssen eine explizite, zum Font passende line-height besitzen; für Classic Outlook darf mso-line-height-rule ergänzt werden.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""css""}","font-size:16px;line-height:24px;mso-line-height-rule:exactly","line-height:normal ohne geprüften Fallback","","","outlook-new-windows","New Outlook","Windows","WebView2/Chromium","2021-10","SUPPORTED","Can I Email css-line-height, Messwert y; New Outlook über Outlook-Web-Renderer als dokumentierter Proxy.","actual_client_test","2021-10-02","original_client_test","Can I Email: line-height","https://www.caniemail.com/features/css-line-height/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/css-line-height.md; outlook/outlook-com; 2021-10","2021-10-02","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email css-line-height, Messwert y; New Outlook über Outlook-Web-Renderer als dokumentierter Proxy.","MEDIUM","Kein direkter profilspezifischer Test; der konservative statische Fallback begrenzt das Risiko und muss manuell geprüft werden.","2026-08-24","2026-11-24","[""https://github.com/hteumeuleu/caniemail"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/css-line-height.md"",""https://learn.microsoft.com/en-us/microsoft-365-apps/outlook/overview-new-outlook-windows""]","[""typography"",""outlook""]","Originärdatenstand: Can I Email 2021-10-02, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-CSS-010@outlook-web","EMAIL-CSS-010","1","ACTIVE","css","line-height","Explizite Zeilenhöhe setzen","Textcontainer müssen eine explizite, zum Font passende line-height besitzen; für Classic Outlook darf mso-line-height-rule ergänzt werden.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","css","css","full_document","{}","[]","[]","","{}","EMAIL_CSS_010","Explizite Zeilenhöhe setzen","Textcontainer müssen eine explizite, zum Font passende line-height besitzen; für Classic Outlook darf mso-line-height-rule ergänzt werden.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""css""}","font-size:16px;line-height:24px;mso-line-height-rule:exactly","line-height:normal ohne geprüften Fallback","","","outlook-web","Outlook","Web","Browser/Webmail","2021-10","SUPPORTED","Can I Email css-line-height, Messwert y.","actual_client_test","2021-10-02","original_client_test","Can I Email: line-height","https://www.caniemail.com/features/css-line-height/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/css-line-height.md; outlook/outlook-com; 2021-10","2021-10-02","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email css-line-height, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://github.com/hteumeuleu/caniemail"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/css-line-height.md""]","[""typography"",""outlook""]","Originärdatenstand: Can I Email 2021-10-02, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-CSS-010@outlook-macos","EMAIL-CSS-010","1","ACTIVE","css","line-height","Explizite Zeilenhöhe setzen","Textcontainer müssen eine explizite, zum Font passende line-height besitzen; für Classic Outlook darf mso-line-height-rule ergänzt werden.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","css","css","full_document","{}","[]","[]","","{}","EMAIL_CSS_010","Explizite Zeilenhöhe setzen","Textcontainer müssen eine explizite, zum Font passende line-height besitzen; für Classic Outlook darf mso-line-height-rule ergänzt werden.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""css""}","font-size:16px;line-height:24px;mso-line-height-rule:exactly","line-height:normal ohne geprüften Fallback","","","outlook-macos","Outlook","macOS","WebKit","16.80","SUPPORTED","Can I Email css-line-height, Messwert y.","actual_client_test","2021-10-02","original_client_test","Can I Email: line-height","https://www.caniemail.com/features/css-line-height/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/css-line-height.md; outlook/macos; 16.80","2021-10-02","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email css-line-height, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://github.com/hteumeuleu/caniemail"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/css-line-height.md""]","[""typography"",""outlook""]","Originärdatenstand: Can I Email 2021-10-02, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-CSS-010@outlook-ios","EMAIL-CSS-010","1","ACTIVE","css","line-height","Explizite Zeilenhöhe setzen","Textcontainer müssen eine explizite, zum Font passende line-height besitzen; für Classic Outlook darf mso-line-height-rule ergänzt werden.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","css","css","full_document","{}","[]","[]","","{}","EMAIL_CSS_010","Explizite Zeilenhöhe setzen","Textcontainer müssen eine explizite, zum Font passende line-height besitzen; für Classic Outlook darf mso-line-height-rule ergänzt werden.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""css""}","font-size:16px;line-height:24px;mso-line-height-rule:exactly","line-height:normal ohne geprüften Fallback","","","outlook-ios","Outlook","iOS","WebKit/WebView","2021-10","SUPPORTED","Can I Email css-line-height, Messwert y.","actual_client_test","2021-10-02","original_client_test","Can I Email: line-height","https://www.caniemail.com/features/css-line-height/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/css-line-height.md; outlook/ios; 2021-10","2021-10-02","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email css-line-height, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://github.com/hteumeuleu/caniemail"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/css-line-height.md""]","[""typography"",""outlook""]","Originärdatenstand: Can I Email 2021-10-02, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-CSS-010@outlook-android","EMAIL-CSS-010","1","ACTIVE","css","line-height","Explizite Zeilenhöhe setzen","Textcontainer müssen eine explizite, zum Font passende line-height besitzen; für Classic Outlook darf mso-line-height-rule ergänzt werden.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","css","css","full_document","{}","[]","[]","","{}","EMAIL_CSS_010","Explizite Zeilenhöhe setzen","Textcontainer müssen eine explizite, zum Font passende line-height besitzen; für Classic Outlook darf mso-line-height-rule ergänzt werden.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""css""}","font-size:16px;line-height:24px;mso-line-height-rule:exactly","line-height:normal ohne geprüften Fallback","","","outlook-android","Outlook","Android","Android WebView","2021-10","SUPPORTED","Can I Email css-line-height, Messwert y.","actual_client_test","2021-10-02","original_client_test","Can I Email: line-height","https://www.caniemail.com/features/css-line-height/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/css-line-height.md; outlook/android; 2021-10","2021-10-02","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email css-line-height, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://github.com/hteumeuleu/caniemail"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/css-line-height.md""]","[""typography"",""outlook""]","Originärdatenstand: Can I Email 2021-10-02, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
